,Origin_airport,Destination_airport,Origin_city,Destination_city,Distance,Org_airport_lat,Org_airport_long,Dest_airport_lat,Dest_airport_long
1,EUG,RDM,"Eugene, OR","Bend, OR",103,44.1245994567871,-123.21199798584,44.2541008,-121.1500015
4,MFR,RDM,"Medford, OR","Bend, OR",156,42.3741989135742,-122.873001098633,44.2541008,-121.1500015
9,SEA,RDM,"Seattle, WA","Bend, OR",228,47.4490013122559,-122.30899810791,44.2541008,-121.1500015
14,PDX,RDM,"Portland, OR","Bend, OR",116,45.58869934,-122.5979996,44.2541008,-121.1500015
38,LMT,RDM,"Klamath Falls, OR","Bend, OR",147,42.1561012268066,-121.733001708984,44.2541008,-121.1500015
49,SFO,RDM,"San Francisco, CA","Bend, OR",462,37.6189994812012,-122.375,44.2541008,-121.1500015
73,LAX,RDM,"Los Angeles, CA","Bend, OR",726,33.94250107,-118.4079971,44.2541008,-121.1500015
77,EAT,RDM,"Wenatchee, WA","Bend, OR",222,47.3988990784,-120.207000732,44.2541008,-121.1500015
78,YKM,RDM,"Yakima, WA","Bend, OR",162,46.56819916,-120.5439987,44.2541008,-121.1500015
91,EKO,RDM,"Elko, NV","Bend, OR",362,40.8249015808105,-115.791999816895,44.2541008,-121.1500015
219,SLE,RDM,"Salem, OR","Bend, OR",102,44.90950012,-123.0029984,44.2541008,-121.1500015
297,GEG,RDM,"Spokane, WA","Bend, OR",291,47.6198997497559,-117.533996582031,44.2541008,-121.1500015
300,RDD,RDM,"Redding, CA","Bend, OR",265,40.50899887,-122.2929993,44.2541008,-121.1500015
303,LWS,RDM,"Lewiston, ID","Bend, OR",249,46.3745002746582,-117.014999389648,44.2541008,-121.1500015
304,AST,RDM,"Astoria, OR","Bend, OR",187,46.158000946,-123.878997803,44.2541008,-121.1500015
307,CLM,RDM,"Port Angeles, WA","Bend, OR",290,48.1202011108398,-123.5,44.2541008,-121.1500015
323,PDT,RDM,"Pendleton, OR","Bend, OR",151,45.695098877,-118.841003418,44.2541008,-121.1500015
368,SJC,RDM,"San Jose, CA","Bend, OR",477,37.3625984191895,-121.929000854492,44.2541008,-121.1500015
415,ACV,RDM,"Eureka, CA","Bend, OR",272,40.978099822998,-124.109001159668,44.2541008,-121.1500015
464,PUW,RDM,"Pullman, WA","Bend, OR",261,46.7439,-117.110001,44.2541008,-121.1500015
614,SMF,RDM,"Sacramento, CA","Bend, OR",384,38.6954002380371,-121.591003417969,44.2541008,-121.1500015
688,FLL,RDM,"Fort Lauderdale, FL","Bend, OR",2601,26.0725994110107,-80.152702331543,44.2541008,-121.1500015
729,SEA,RDM,"Seattle, WA","Bend, OR",227,47.4490013122559,-122.30899810791,44.2541008,-121.1500015
732,PHX,RDM,"Phoenix, AZ","Bend, OR",893,33.4342994689941,-112.012001037598,44.2541008,-121.1500015
741,BFI,RDM,"Seattle, WA","Bend, OR",233,47.5299987792969,-122.302001953125,44.2541008,-121.1500015
745,GGG,RDM,"Longview, TX","Bend, OR",1643,32.3839988708496,-94.7115020751953,44.2541008,-121.1500015
749,GTF,RDM,"Great Falls, MT","Bend, OR",522,47.48199844,-111.3710022,44.2541008,-121.1500015
816,FAT,RDM,"Fresno, CA","Bend, OR",521,36.7761993408203,-119.718002319336,44.2541008,-121.1500015
823,TUS,RDM,"Tucson, AZ","Bend, OR",1003,32.1161003112793,-110.94100189209,44.2541008,-121.1500015
825,MWH,RDM,"Moses Lake, WA","Bend, OR",222,47.20769882,-119.3199997,44.2541008,-121.1500015
840,BIL,RDM,"Billings, MT","Bend, OR",626,45.8077011108398,-108.542999267578,44.2541008,-121.1500015
844,DFW,RDM,"Dallas, TX","Bend, OR",1514,32.896800994873,-97.0380020141602,44.2541008,-121.1500015
981,SLC,RDM,"Salt Lake City, UT","Bend, OR",526,40.7883987426758,-111.977996826172,44.2541008,-121.1500015
1016,CPR,RDM,"Casper, WY","Bend, OR",742,42.90800095,-106.4639969,44.2541008,-121.1500015
1025,RDM,RDM,"Bend, OR","Bend, OR",0,44.2541008,-121.1500015,44.2541008,-121.1500015
1026,RNO,RDM,"Reno, NV","Bend, OR",336,39.4990997314453,-119.767997741699,44.2541008,-121.1500015
1087,FBK,RDM,"Fairbanks, AK","Bend, OR",1750,64.83750153,-147.6139984,44.2541008,-121.1500015
1088,ANC,RDM,"Anchorage, AK","Bend, OR",1658,61.1744003295898,-149.996002197266,44.2541008,-121.1500015
1089,BIF,RDM,"El Paso, TX","Bend, OR",1172,31.84950066,-106.3799973,44.2541008,-121.1500015
1169,CIC,RDM,"Chico, CA","Bend, OR",310,39.79539871,-121.8580017,44.2541008,-121.1500015
1224,SAF,RDM,"Santa Fe, NM","Bend, OR",995,35.617099762,-106.088996887,44.2541008,-121.1500015
1265,ABQ,RDM,"Albuquerque, NM","Bend, OR",1000,35.0401992797852,-106.609001159668,44.2541008,-121.1500015
1266,FSM,RDM,"Fort Smith, AR","Bend, OR",1544,35.3366012573242,-94.3674011230469,44.2541008,-121.1500015
1268,LAS,RDM,"Las Vegas, NV","Bend, OR",647,36.08010101,-115.1520004,44.2541008,-121.1500015
1304,ICT,RDM,"Wichita, KS","Bend, OR",1316,37.6498985290527,-97.4330978393555,44.2541008,-121.1500015
1316,AZA,RDM,"Phoenix, AZ","Bend, OR",911,33.30780029,-111.6549988,44.2541008,-121.1500015
1357,DLH,RDM,"Duluth, MN","Bend, OR",1408,46.8420982361,-92.1936035156,44.2541008,-121.1500015
1384,CEC,RDM,"Crescent City, CA","Bend, OR",231,41.78020096,-124.2369995,44.2541008,-121.1500015
1385,OKC,RDM,"Oklahoma City, OK","Bend, OR",1387,35.3931007385254,-97.600700378418,44.2541008,-121.1500015
1408,SAN,RDM,"San Diego, CA","Bend, OR",823,32.7336006165,-117.190002441,44.2541008,-121.1500015
1493,STS,RDM,"Santa Rosa, CA","Bend, OR",406,38.50899887,-122.8130035,44.2541008,-121.1500015
1538,DRO,RDM,"Durango, CO","Bend, OR",856,37.1515007019,-107.753997803,44.2541008,-121.1500015
1541,OAK,RDM,"Oakland, CA","Bend, OR",454,37.7212982177734,-122.221000671387,44.2541008,-121.1500015
1700,SJC,EKO,"San Jose, CA","Elko, NV",407,37.3625984191895,-121.929000854492,40.8249015808105,-115.791999816895
1701,YKM,EKO,"Yakima, WA","Elko, NV",462,46.56819916,-120.5439987,40.8249015808105,-115.791999816895
1705,IAH,EKO,"Houston, TX","Elko, NV",1370,29.9843997955322,-95.3414001464844,40.8249015808105,-115.791999816895
1707,ELP,EKO,"El Paso, TX","Elko, NV",813,31.80719948,-106.3779984,40.8249015808105,-115.791999816895
1710,DBQ,EKO,"Dubuque, IA","Elko, NV",1299,42.40200043,-90.70950317,40.8249015808105,-115.791999816895
1714,CPR,EKO,"Casper, WY","Elko, NV",502,42.90800095,-106.4639969,40.8249015808105,-115.791999816895
1715,HLN,EKO,"Helena, MT","Elko, NV",442,46.6068000793457,-111.983001708984,40.8249015808105,-115.791999816895
1716,DFW,EKO,"Dallas, TX","Elko, NV",1170,32.896800994873,-97.0380020141602,40.8249015808105,-115.791999816895
1718,DLH,EKO,"Duluth, MN","Elko, NV",1245,46.8420982361,-92.1936035156,40.8249015808105,-115.791999816895
1720,EUG,EKO,"Eugene, OR","Elko, NV",442,44.1245994567871,-123.21199798584,40.8249015808105,-115.791999816895
1723,FAT,EKO,"Fresno, CA","Elko, NV",350,36.7761993408203,-119.718002319336,40.8249015808105,-115.791999816895
1724,RDM,EKO,"Bend, OR","Elko, NV",362,44.2541008,-121.1500015,40.8249015808105,-115.791999816895
1725,TUL,EKO,"Tulsa, OK","Elko, NV",1122,36.1983985900879,-95.8880996704102,40.8249015808105,-115.791999816895
1727,OMA,EKO,"Omaha, NE","Elko, NV",1037,41.3031997680664,-95.8940963745117,40.8249015808105,-115.791999816895
1728,ACT,EKO,"Waco, TX","Elko, NV",1212,31.6112995147705,-97.2304992675781,40.8249015808105,-115.791999816895
1730,BTM,EKO,"Butte, MT","Elko, NV",391,45.9547996520996,-112.497001647949,40.8249015808105,-115.791999816895
1734,AUS,EKO,"Austin, TX","Elko, NV",1247,30.1944999694824,-97.6698989868164,40.8249015808105,-115.791999816895
1735,SLE,EKO,"Salem, OR","Elko, NV",462,44.90950012,-123.0029984,40.8249015808105,-115.791999816895
1743,PIA,EKO,"Peoria, IL","Elko, NV",1365,40.6641998291,-89.6932983398,40.8249015808105,-115.791999816895
1744,CWA,EKO,"Wausau, WI","Elko, NV",1350,44.7775993347,-89.6668014526,40.8249015808105,-115.791999816895
1746,TUS,EKO,"Tucson, AZ","Elko, NV",658,32.1161003112793,-110.94100189209,40.8249015808105,-115.791999816895
1749,PUB,EKO,"Pueblo, CO","Elko, NV",627,38.2891006469727,-104.497001647949,40.8249015808105,-115.791999816895
1750,FOE,EKO,"Topeka, KS","Elko, NV",1075,38.9509010315,-95.6635971069,40.8249015808105,-115.791999816895
1759,COS,EKO,"Colorado Springs, CO","Elko, NV",605,38.805801391602,-104.70099639893,40.8249015808105,-115.791999816895
1762,OKC,EKO,"Oklahoma City, OK","Elko, NV",1057,35.3931007385254,-97.600700378418,40.8249015808105,-115.791999816895
1764,CLM,EKO,"Port Angeles, WA","Elko, NV",631,48.1202011108398,-123.5,40.8249015808105,-115.791999816895
1766,GJT,EKO,"Grand Junction, CO","Elko, NV",404,39.1223983765,-108.527000427,40.8249015808105,-115.791999816895
1767,SLC,EKO,"Salt Lake City, UT","Elko, NV",200,40.7883987426758,-111.977996826172,40.8249015808105,-115.791999816895
1769,LBF,EKO,"North Platte, NE","Elko, NV",789,41.12620163,-100.6839981,40.8249015808105,-115.791999816895
1779,SPS,EKO,"Wichita Falls, TX","Elko, NV",1059,33.98880005,-98.49189758,40.8249015808105,-115.791999816895
1780,GEG,EKO,"Spokane, WA","Elko, NV",477,47.6198997497559,-117.533996582031,40.8249015808105,-115.791999816895
1781,SEA,EKO,"Seattle, WA","Elko, NV",560,47.4490013122559,-122.30899810791,40.8249015808105,-115.791999816895
1783,CYS,EKO,"Cheyenne, WY","Elko, NV",574,41.15570068,-104.8119965,40.8249015808105,-115.791999816895
1787,ABR,EKO,"Aberdeen, SD","Elko, NV",932,45.4491004943848,-98.4217987060547,40.8249015808105,-115.791999816895
1788,BRD,EKO,"Brainerd, MN","Elko, NV",1148,46.39830017,-94.13809967,40.8249015808105,-115.791999816895
1789,AMA,EKO,"Amarillo, TX","Elko, NV",858,35.2193984985352,-101.706001281738,40.8249015808105,-115.791999816895
1792,BIL,EKO,"Billings, MT","Elko, NV",501,45.8077011108398,-108.542999267578,40.8249015808105,-115.791999816895
1794,ICT,EKO,"Wichita, KS","Elko, NV",1007,37.6498985290527,-97.4330978393555,40.8249015808105,-115.791999816895
1797,ROW,EKO,"Roswell, NM","Elko, NV",809,33.3016014099121,-104.53099822998,40.8249015808105,-115.791999816895
1805,BIS,EKO,"Bismarck, ND","Elko, NV",855,46.7727012634277,-100.746002197266,40.8249015808105,-115.791999816895
1807,MSO,EKO,"Missoula, MT","Elko, NV",429,46.91630173,-114.0910034,40.8249015808105,-115.791999816895
1808,GCC,EKO,"Gillette, WY","Elko, NV",577,44.3488998413,-105.539001465,40.8249015808105,-115.791999816895
1809,LBB,EKO,"Lubbock, TX","Elko, NV",913,33.6636009216309,-101.822998046875,40.8249015808105,-115.791999816895
1811,LBL,EKO,"Liberal, KS","Elko, NV",839,37.0442009,-100.9599991,40.8249015808105,-115.791999816895
1812,MAF,EKO,"Midland, TX","Elko, NV",972,31.9424991607666,-102.202003479004,40.8249015808105,-115.791999816895
1814,MSN,EKO,"Madison, WI","Elko, NV",1366,43.1399002075195,-89.3375015258789,40.8249015808105,-115.791999816895
1820,LNK,EKO,"Lincoln, NE","Elko, NV",995,40.851001739502,-96.7592010498047,40.8249015808105,-115.791999816895
1824,MFR,EKO,"Medford, OR","Elko, NV",382,42.3741989135742,-122.873001098633,40.8249015808105,-115.791999816895
1827,PDX,EKO,"Portland, OR","Elko, NV",475,45.58869934,-122.5979996,40.8249015808105,-115.791999816895
1830,ALO,EKO,"Waterloo, IA","Elko, NV",1212,42.5570983886719,-92.4002990722656,40.8249015808105,-115.791999816895
1832,RFD,EKO,"Rockford, IL","Elko, NV",1382,42.1954002380371,-89.0971984863281,40.8249015808105,-115.791999816895
1835,GRB,EKO,"Green Bay, WI","Elko, NV",1425,44.4850997924805,-88.1296005249023,40.8249015808105,-115.791999816895
1837,LSE,EKO,"La Crosse, WI","Elko, NV",1269,43.879002,-91.256699,40.8249015808105,-115.791999816895
1843,FCA,EKO,"Kalispell, MT","Elko, NV",523,48.3105010986328,-114.255996704102,40.8249015808105,-115.791999816895
1845,MKE,EKO,"Milwaukee, WI","Elko, NV",1439,42.9472007751465,-87.896598815918,40.8249015808105,-115.791999816895
1848,BLI,EKO,"Bellingham, WA","Elko, NV",642,48.7928009033203,-122.53800201416,40.8249015808105,-115.791999816895
1849,FOD,EKO,"Fort Dodge, IA","Elko, NV",1121,42.55149841,-94.19259644,40.8249015808105,-115.791999816895
1852,DSM,EKO,"Des Moines, IA","Elko, NV",1152,41.5340003967285,-93.6631011962891,40.8249015808105,-115.791999816895
1857,EAU,EKO,"Eau Claire, WI","Elko, NV",1260,44.8657989501953,-91.4842987060547,40.8249015808105,-115.791999816895
1860,MCW,EKO,"Mason City, IA","Elko, NV",1164,43.1577987671,-93.3312988281,40.8249015808105,-115.791999816895
1861,RAP,EKO,"Rapid City, SD","Elko, NV",687,44.0452995300293,-103.056999206543,40.8249015808105,-115.791999816895
1863,LIT,EKO,"Little Rock, AR","Elko, NV",1351,34.7294006348,-92.2242965698,40.8249015808105,-115.791999816895
1866,SHV,EKO,"Shreveport, LA","Elko, NV",1345,32.4466018676758,-93.8255996704102,40.8249015808105,-115.791999816895
1871,MCI,EKO,"Kansas City, MO","Elko, NV",1119,39.2976,-94.713898,40.8249015808105,-115.791999816895
1872,ABQ,EKO,"Albuquerque, NM","Elko, NV",640,35.0401992797852,-106.609001159668,40.8249015808105,-115.791999816895
1878,GFK,EKO,"Grand Forks, ND","Elko, NV",1041,47.949299,-97.176102,40.8249015808105,-115.791999816895
1879,GTF,EKO,"Great Falls, MT","Elko, NV",510,47.48199844,-111.3710022,40.8249015808105,-115.791999816895
1881,BFL,EKO,"Bakersfield, CA","Elko, NV",412,35.43360138,-119.0569992,40.8249015808105,-115.791999816895
1883,SAT,EKO,"San Antonio, TX","Elko, NV",1248,29.5337009429932,-98.4698028564453,40.8249015808105,-115.791999816895
1884,MSP,EKO,"Minneapolis, MN","Elko, NV",1176,44.8819999695,-93.2218017578,40.8249015808105,-115.791999816895
1885,SGF,EKO,"Springfield, MO","Elko, NV",1227,37.24570084,-93.38860321,40.8249015808105,-115.791999816895
1886,BFF,EKO,"Scottsbluff, NE","Elko, NV",637,41.87400055,-103.5960007,40.8249015808105,-115.791999816895
1892,FSD,EKO,"Sioux Falls, SD","Elko, NV",994,43.5820007324,-96.741897583,40.8249015808105,-115.791999816895
1896,GRI,EKO,"Grand Island, NE","Elko, NV",914,40.9674987792969,-98.3096008300781,40.8249015808105,-115.791999816895
1897,CID,EKO,"Cedar Rapids, IA","Elko, NV",1250,41.8847007751465,-91.7108001708984,40.8249015808105,-115.791999816895
1902,FYV,EKO,"Fayetteville, AR","Elko, NV",1216,36.0051002502441,-94.1700973510742,40.8249015808105,-115.791999816895
1927,SUX,EKO,"Sioux City, IA","Elko, NV",1009,42.40259933,-96.38439941,40.8249015808105,-115.791999816895
1932,GCK,EKO,"Garden City, KS","Elko, NV",830,37.9275016785,-100.723999023,40.8249015808105,-115.791999816895
1939,BTR,EKO,"Baton Rouge, LA","Elko, NV",1550,30.53319931,-91.14959717,40.8249015808105,-115.791999816895
1967,IDA,EKO,"Idaho Falls, ID","Elko, NV",267,43.5145988464355,-112.070999145508,40.8249015808105,-115.791999816895
1972,SPI,EKO,"Springfield, IL","Elko, NV",1375,39.84410095,-89.67790222,40.8249015808105,-115.791999816895
2025,SBA,EKO,"Santa Barbara, CA","Elko, NV",494,34.42620087,-119.8399963,40.8249015808105,-115.791999816895
2033,CRP,EKO,"Corpus Christi, TX","Elko, NV",1375,27.7703990936279,-97.5011978149414,40.8249015808105,-115.791999816895
2061,DEC,EKO,"Decatur, IL","Elko, NV",1418,39.8345985412598,-88.8656997680664,40.8249015808105,-115.791999816895
2066,ORD,EKO,"Chicago, IL","Elko, NV",1445,41.97859955,-87.90480042,40.8249015808105,-115.791999816895
2077,BZN,EKO,"Bozeman, MT","Elko, NV",414,45.77750015,-111.1529999,40.8249015808105,-115.791999816895
2109,PIR,EKO,"Pierre, SD","Elko, NV",826,44.38270187,-100.2860031,40.8249015808105,-115.791999816895
2149,MLU,EKO,"Monroe, LA","Elko, NV",1433,32.5108985900879,-92.0376968383789,40.8249015808105,-115.791999816895
2150,YUM,EKO,"Yuma, AZ","Elko, NV",567,32.65660095,-114.6060028,40.8249015808105,-115.791999816895
2152,MOT,EKO,"Minot, ND","Elko, NV",879,48.2593994140625,-101.279998779297,40.8249015808105,-115.791999816895
2163,GYY,EKO,"Gary, IN","Elko, NV",1473,41.6162986755371,-87.4128036499023,40.8249015808105,-115.791999816895
2203,FAR,EKO,"Fargo, ND","Elko, NV",1033,46.9207000732422,-96.815803527832,40.8249015808105,-115.791999816895
2212,RST,EKO,"Rochester, MN","Elko, NV",1207,43.9082984924316,-92.5,40.8249015808105,-115.791999816895
2213,STL,EKO,"St. Louis, MO","Elko, NV",1356,38.7486991882324,-90.370002746582,40.8249015808105,-115.791999816895
2217,SAN,EKO,"San Diego, CA","Elko, NV",563,32.7336006165,-117.190002441,40.8249015808105,-115.791999816895
2218,BNA,EKO,"Nashville, TN","Elko, NV",1603,36.1245002746582,-86.6781997680664,40.8249015808105,-115.791999816895
2240,EVV,EKO,"Evansville, IN","Elko, NV",1517,38.0369987488,-87.5324020386,40.8249015808105,-115.791999816895
2245,FSM,EKO,"Fort Smith, AR","Elko, NV",1224,35.3366012573242,-94.3674011230469,40.8249015808105,-115.791999816895
2261,MWH,EKO,"Moses Lake, WA","Elko, NV",474,47.20769882,-119.3199997,40.8249015808105,-115.791999816895
2271,MEM,EKO,"Memphis, TN","Elko, NV",1459,35.0424003601074,-89.9766998291016,40.8249015808105,-115.791999816895
2273,PHX,EKO,"Phoenix, AZ","Elko, NV",550,33.4342994689941,-112.012001037598,40.8249015808105,-115.791999816895
2283,JAN,EKO,"Jackson, MS","Elko, NV",1539,32.3111991882,-90.0758972168,40.8249015808105,-115.791999816895
2284,MOD,EKO,"Modesto, CA","Elko, NV",354,37.62580109,-120.9540024,40.8249015808105,-115.791999816895
2297,OAK,EKO,"Oakland, CA","Elko, NV",405,37.7212982177734,-122.221000671387,40.8249015808105,-115.791999816895
2343,RDD,EKO,"Redding, CA","Elko, NV",342,40.50899887,-122.2929993,40.8249015808105,-115.791999816895
2362,LWS,EKO,"Lewiston, ID","Elko, NV",388,46.3745002746582,-117.014999389648,40.8249015808105,-115.791999816895
2382,CMI,EKO,"Champaign, IL","Elko, NV",1446,40.03919983,-88.27809906,40.8249015808105,-115.791999816895
2406,SCK,EKO,"Stockton, CA","Elko, NV",355,37.894199371338,-121.2379989624,40.8249015808105,-115.791999816895
2548,IND,EKO,"Indianapolis, IN","Elko, NV",1554,39.7173,-86.294403,40.8249015808105,-115.791999816895
2566,BMI,EKO,"Bloomington, IL","Elko, NV",1406,40.47710037,-88.91590118,40.8249015808105,-115.791999816895
2569,TWF,EKO,"Twin Falls, ID","Elko, NV",133,42.48180008,-114.487999,40.8249015808105,-115.791999816895
2709,GGG,EKO,"Longview, TX","Elko, NV",1303,32.3839988708496,-94.7115020751953,40.8249015808105,-115.791999816895
2873,RNO,EKO,"Reno, NV","Elko, NV",230,39.4990997314453,-119.767997741699,40.8249015808105,-115.791999816895
2936,LRD,EKO,"Laredo, TX","Elko, NV",1304,27.5438003540039,-99.4616012573242,40.8249015808105,-115.791999816895
3340,ACV,EKO,"Eureka, CA","Elko, NV",435,40.978099822998,-124.109001159668,40.8249015808105,-115.791999816895
3415,CAK,EKO,"Akron, OH","Elko, NV",1788,40.9160995483398,-81.4421997070312,40.8249015808105,-115.791999816895
3610,MTJ,EKO,"Montrose, CO","Elko, NV",450,38.5097999573,-107.893997192,40.8249015808105,-115.791999816895
3752,CLE,EKO,"Cleveland, OH","Elko, NV",1760,41.4117012024,-81.8498001099,40.8249015808105,-115.791999816895
4018,CLL,EKO,"College Station, TX","Elko, NV",1296,30.58860016,-96.36380005,40.8249015808105,-115.791999816895
4094,DTW,EKO,"Detroit, MI","Elko, NV",1675,42.2123985290527,-83.353401184082,40.8249015808105,-115.791999816895
4106,ABI,EKO,"Abilene, TX","Elko, NV",1064,32.4113006592,-99.6819000244,40.8249015808105,-115.791999816895
4175,DAY,EKO,"Dayton, OH","Elko, NV",1658,39.902400970459,-84.2193984985352,40.8249015808105,-115.791999816895
4217,EKO,EKO,"Elko, NV","Elko, NV",0,40.8249015808105,-115.791999816895,40.8249015808105,-115.791999816895
4387,CVG,EKO,"Cincinnati, OH","Elko, NV",1649,39.0488014221,-84.6678009033,40.8249015808105,-115.791999816895
4470,JAC,EKO,"Jackson, WY","Elko, NV",323,43.6072998046875,-110.737998962402,40.8249015808105,-115.791999816895
4490,CMH,EKO,"Columbus, OH","Elko, NV",1727,39.9980010986328,-82.8918991088867,40.8249015808105,-115.791999816895
4685,SBN,EKO,"South Bend, IN","Elko, NV",1528,41.7086982727051,-86.3172988891602,40.8249015808105,-115.791999816895
4718,LIT,EKO,"Little Rock, AR","Elko, NV",1352,34.7294006348,-92.2242965698,40.8249015808105,-115.791999816895
5153,FWA,EKO,"Fort Wayne, IN","Elko, NV",1594,40.97850037,-85.19509888,40.8249015808105,-115.791999816895
5337,AZO,EKO,"Kalamazoo, MI","Elko, NV",1563,42.2349014282227,-85.5521011352539,40.8249015808105,-115.791999816895
5466,HOU,EKO,"Houston, TX","Elko, NV",1387,29.64539909,-95.27890015,40.8249015808105,-115.791999816895
6647,MCI,EKO,"Kansas City, MO","Elko, NV",1120,39.2976,-94.713898,40.8249015808105,-115.791999816895
6778,RKS,EKO,"Rock Springs, WY","Elko, NV",354,41.59420013,-109.0650024,40.8249015808105,-115.791999816895
7040,LAS,EKO,"Las Vegas, NV","Elko, NV",329,36.08010101,-115.1520004,40.8249015808105,-115.791999816895
7542,BPT,EKO,"Beaumont, TX","Elko, NV",1433,29.9507999420166,-94.0206985473633,40.8249015808105,-115.791999816895
7698,PIH,EKO,"Pocatello, ID","Elko, NV",219,42.9098014831543,-112.596000671387,40.8249015808105,-115.791999816895
7915,AUS,EKO,"Austin, TX","Elko, NV",1253,30.1944999694824,-97.6698989868164,40.8249015808105,-115.791999816895
7979,SLN,EKO,"Salina, KS","Elko, NV",973,38.7910003662109,-97.6521987915039,40.8249015808105,-115.791999816895
7990,UIN,EKO,"Quincy, IL","Elko, NV",1295,39.94269943,-91.19460297,40.8249015808105,-115.791999816895
8030,LRD,EKO,"Laredo, TX","Elko, NV",1301,27.5438003540039,-99.4616012573242,40.8249015808105,-115.791999816895
8055,LAW,EKO,"Lawton, OK","Elko, NV",1043,34.5676994324,-98.4166030884,40.8249015808105,-115.791999816895
8168,TOL,EKO,"Toledo, OH","Elko, NV",1658,41.58679962,-83.80780029,40.8249015808105,-115.791999816895
8361,RIW,EKO,"Riverton, WY","Elko, NV",408,43.064201355,-108.459999084,40.8249015808105,-115.791999816895
8438,BRO,EKO,"Brownsville, TX","Elko, NV",1472,25.9067993164062,-97.4259033203125,40.8249015808105,-115.791999816895
8474,SJT,EKO,"San Angelo, TX","Elko, NV",1074,31.3577003479004,-100.496002197266,40.8249015808105,-115.791999816895
8589,SFO,EKO,"San Francisco, CA","Elko, NV",417,37.6189994812012,-122.375,40.8249015808105,-115.791999816895
8691,PUW,EKO,"Pullman, WA","Elko, NV",414,46.7439,-117.110001,40.8249015808105,-115.791999816895
8994,SHR,EKO,"Sheridan, WY","Elko, NV",524,44.7691993713379,-106.980003356934,40.8249015808105,-115.791999816895
9167,MCE,EKO,"Merced, CA","Elko, NV",352,37.28469849,-120.5139999,40.8249015808105,-115.791999816895
9278,GRK,EKO,"Killeen, TX","Elko, NV",1207,31.067199707,-97.8289031982,40.8249015808105,-115.791999816895
9381,VGT,EKO,"Las Vegas, NV","Elko, NV",320,36.21070098877,-115.19400024414,40.8249015808105,-115.791999816895
9438,LAX,EKO,"Los Angeles, CA","Elko, NV",496,33.94250107,-118.4079971,40.8249015808105,-115.791999816895
9588,CDC,EKO,"Cedar City, UT","Elko, NV",259,37.701000213623,-113.098999023438,40.8249015808105,-115.791999816895
9712,PIT,ERI,"Pittsburgh, PA","Erie, PA",109,40.49150085,-80.23290253,42.0831270134,-80.1738667488
9737,CVG,ERI,"Cincinnati, OH","Erie, PA",316,39.0488014221,-84.6678009033,42.0831270134,-80.1738667488
9746,ORH,ERI,"Worcester, MA","Erie, PA",426,42.2672996520996,-71.8757019042969,42.0831270134,-80.1738667488
9770,ITH,ERI,"Ithaca, NY","Erie, PA",193,42.4910011291504,-76.4583969116211,42.0831270134,-80.1738667488
9773,ELM,ERI,"Elmira, NY","Erie, PA",169,42.1599006652832,-76.8916015625,42.0831270134,-80.1738667488
9779,BOS,ERI,"Boston, MA","Erie, PA",471,42.36429977,-71.00520325,42.0831270134,-80.1738667488
9780,ATL,ERI,"Atlanta, GA","Erie, PA",626,33.6366996765137,-84.4281005859375,42.0831270134,-80.1738667488
9781,ORD,ERI,"Chicago, IL","Erie, PA",398,41.97859955,-87.90480042,42.0831270134,-80.1738667488
9782,MDW,ERI,"Chicago, IL","Erie, PA",391,41.7859992980957,-87.7524032592773,42.0831270134,-80.1738667488
9783,PHL,ERI,"Philadelphia, PA","Erie, PA",300,39.871898651123,-75.241096496582,42.0831270134,-80.1738667488
9784,LAS,ERI,"Las Vegas, NV","Erie, PA",1912,36.08010101,-115.1520004,42.0831270134,-80.1738667488
9792,GSO,ERI,"Greensboro, NC","Erie, PA",413,36.0978012084961,-79.9373016357422,42.0831270134,-80.1738667488
9852,MKE,ERI,"Milwaukee, WI","Erie, PA",399,42.9472007751465,-87.896598815918,42.0831270134,-80.1738667488
9925,FNT,ERI,"Flint, MI","Erie, PA",192,42.9654006958008,-83.7435989379883,42.0831270134,-80.1738667488
9926,CLE,ERI,"Cleveland, OH","Erie, PA",98,41.4117012024,-81.8498001099,42.0831270134,-80.1738667488
9927,BUF,ERI,"Buffalo, NY","Erie, PA",95,42.94049835,-78.73220062,42.0831270134,-80.1738667488
10042,EWR,ERI,"Newark, NJ","Erie, PA",326,40.6925010681152,-74.168701171875,42.0831270134,-80.1738667488
10043,BGR,ERI,"Bangor, ME","Erie, PA",601,44.8073997497559,-68.8281021118164,42.0831270134,-80.1738667488
10098,CLT,ERI,"Charlotte, NC","Erie, PA",475,35.2140007019043,-80.9430999755859,42.0831270134,-80.1738667488
10099,JFK,ERI,"New York, NY","Erie, PA",347,40.63980103,-73.77890015,42.0831270134,-80.1738667488
10100,SYR,ERI,"Syracuse, NY","Erie, PA",220,43.111198425293,-76.1063003540039,42.0831270134,-80.1738667488
10101,RIC,ERI,"Richmond, VA","Erie, PA",350,37.505199432373,-77.3197021484375,42.0831270134,-80.1738667488
10171,GRR,ERI,"Grand Rapids, MI","Erie, PA",279,42.88079834,-85.52279663,42.0831270134,-80.1738667488
10173,MSP,ERI,"Minneapolis, MN","Erie, PA",683,44.8819999695,-93.2218017578,42.0831270134,-80.1738667488
10174,SBN,ERI,"South Bend, IN","Erie, PA",318,41.7086982727051,-86.3172988891602,42.0831270134,-80.1738667488
10176,DTW,ERI,"Detroit, MI","Erie, PA",163,42.2123985290527,-83.353401184082,42.0831270134,-80.1738667488
